Sensor,Value,IsAnomaly_GT
Sensor-1,-1.5534666980609653,0
Sensor-1,2.5962230093408625,0
Sensor-1,9.603130190513568,1
Sensor-1,2.8289325321856102,0
Sensor-1,1.4623774152646578,0
Sensor-1,0.10840525585477395,0
Sensor-1,0.3980936846614149,0
Sensor-1,-1.136969238573476,0
Sensor-1,1.6151805037052014,0
Sensor-1,-0.6374587008519501,0
Sensor-1,-2.5640144094181205,0
Sensor-1,-2.694843935799048,0
Sensor-1,0.9314697943052987,0
Sensor-1,0.13954157925473698,0
Sensor-1,0.8999790339335956,0
Sensor-1,0.2034041847252936,0
Sensor-1,1.2145653490063573,0
Sensor-1,3.765004354267062,0
Sensor-1,1.0484562534096409,0
Sensor-1,-0.5273180770843429,0
Sensor-1,3.2657217751497223,0
Sensor-1,1.5718910961540338,0
Sensor-1,4.3393899799899796,0
Sensor-1,0.9580860930547653,0
Sensor-1,-2.5611725793012505,0
Sensor-1,-11.304463499239198,1
Sensor-1,4.627319830578124,0
Sensor-1,4.809164301958242,0
Sensor-1,0.051201966793498366,0
Sensor-1,-0.45796830283996937,0
Sensor-1,4.1536107306055055,0
Sensor-1,-2.26761420510872,0
Sensor-1,-1.736817547389566,0
Sensor-1,2.108316986722611,0
Sensor-1,-4.875962737717771,0
Sensor-1,0.4871953331998218,0
Sensor-1,0.09139275368871858,0
Sensor-1,1.3439363719973338,0
Sensor-1,4.018704653284292,0
Sensor-1,0.7264622672543639,0
Sensor-1,2.1098469831921447,0
Sensor-1,-4.625430252577557,0
Sensor-1,0.37820399517470515,0
Sensor-1,-1.6080756757321777,0
Sensor-1,-2.54703265105907,0
Sensor-1,-1.6953809173218768,0
Sensor-1,-0.33530860175203014,0
Sensor-1,2.7897563558900327,0
Sensor-1,-2.81598179434891,0
Sensor-1,0.5765787314860437,0
Sensor-1,-0.7104235833339463,0
Sensor-1,-0.3191827359049021,0
Sensor-1,3.0068945632615103,0
Sensor-1,1.845288592509815,0
Sensor-1,3.8434952686068593,0
Sensor-1,0.11373580187524884,0
Sensor-1,-1.2398565291767576,0
Sensor-1,-0.059647042201248834,0
Sensor-1,1.106241978178054,0
Sensor-1,0.9414333961342776,0
Sensor-1,-2.2109701805834163,0
Sensor-1,0.7262244540696856,0
Sensor-1,1.070570825347263,0
Sensor-1,6.793685093834801,0
Sensor-1,5.192111528204175,0
Sensor-1,-1.63310837639705,0
Sensor-1,-0.21845840387294024,0
Sensor-1,-3.158605004592508,0
Sensor-1,-0.9767675349087162,0
Sensor-1,1.2890125089758513,0
Sensor-1,3.514634052220584,0
Sensor-1,-1.3227095943590212,0
Sensor-1,-1.1353661001694912,0
Sensor-1,-2.599167116279116,0
Sensor-1,0.09333519863773082,0
Sensor-1,-2.1560360296489076,0
Sensor-1,-0.8235985684151843,0
Sensor-1,-1.6921519454189706,0
Sensor-1,0.26434361436860754,0
Sensor-1,-3.818502466435459,0
Sensor-1,-3.1676131134774765,0
Sensor-1,5.823117780070746,0
Sensor-1,-2.7185564531850774,0
Sensor-1,-2.241963946136599,0
Sensor-1,5.092283820803285,0
Sensor-1,7.762667923101017,0
Sensor-1,-2.428916572063354,0
Sensor-1,-0.42062239197007634,0
Sensor-1,10.88470238616592,1
Sensor-1,4.821744111013981,0
Sensor-1,-1.9671426960705936,0
Sensor-1,-0.11319461485527438,0
Sensor-1,2.44334394015436,0
Sensor-1,1.5869151861665465,0
Sensor-1,-0.44039017807524816,0
Sensor-1,0.16544258870989714,0
Sensor-1,-2.9372395209249547,0
Sensor-1,-0.09543435993666305,0
Sensor-1,-0.1659687250223878,0
Sensor-1,1.08042472406564,0
Sensor-1,-0.88831804704754,0
Sensor-1,1.6788463063628476,0
Sensor-1,5.006010414115279,0
Sensor-1,0.8885733191711651,0
Sensor-1,1.3793910209980087,0
Sensor-1,0.6328883689446684,0
Sensor-1,0.5002109827285355,0
Sensor-1,-1.3038950838571186,0
Sensor-1,12.95819849189091,1
Sensor-1,-11.186016613399948,1
Sensor-1,5.732920772326487,0
Sensor-1,4.433387256188106,0
Sensor-1,0.012525191809007685,0
Sensor-1,-1.407643024236919,0
Sensor-1,-2.2810286799585446,0
Sensor-1,3.4778573827221626,0
Sensor-1,1.1568730628678463,0
Sensor-1,1.7003585084790271,0
Sensor-1,-3.8614649674354817,0
Sensor-1,2.818596203895452,0
Sensor-1,1.6360508455359073,0
Sensor-1,-2.276076711036195,0
Sensor-1,-0.6788120186248725,0
Sensor-1,1.1592930108912989,0
Sensor-1,0.6311669958906091,0
Sensor-1,-0.23042796450888747,0
Sensor-1,14.039035420246496,1
Sensor-1,-0.12994344551721349,0
Sensor-1,0.8814062802561714,0
Sensor-1,4.178729932482892,0
Sensor-1,-5.916646102328244,0
Sensor-1,-0.09212566127421062,0
Sensor-1,0.9412810534311173,0
Sensor-1,1.239984974217749,0
Sensor-1,-0.4297864533032246,0
Sensor-1,-3.891804456196456,0
Sensor-1,1.319988709285274,0
Sensor-1,4.818375535410462,0
Sensor-1,-3.3346535122903442,0
Sensor-1,2.659570034245471,0
Sensor-1,-7.042757806637925,1
Sensor-1,0.34668913542788177,0
Sensor-1,-2.1322462767598727,0
Sensor-1,-6.169884209063295,0
Sensor-1,3.750111486747396,0
Sensor-1,1.9566381049692676,0
Sensor-1,4.83077901352486,0
Sensor-1,0.5900424433843714,0
Sensor-1,1.5977166973239405,0
Sensor-1,4.85983631541948,0
Sensor-1,1.5974828968457468,0
Sensor-1,2.5699704419926475,0
Sensor-1,-0.24142738383677087,0
Sensor-1,0.666364539648012,0
Sensor-1,0.263774329922299,0
Sensor-1,2.9739598364871327,0
Sensor-1,-7.064666198341276,1
Sensor-1,2.4558758560441536,0
Sensor-1,0.023372356237101377,0
Sensor-1,3.4281177336682984,0
Sensor-1,2.3771724718281497,0
Sensor-1,5.051615394117004,0
Sensor-1,2.326936727846612,0
Sensor-1,-3.4301006391331015,0
Sensor-1,0.3326170677544979,0
Sensor-1,-2.4300179814870395,0
Sensor-1,-0.7956996059156867,0
Sensor-1,4.278071083191804,0
Sensor-1,2.09383452724424,0
Sensor-1,-1.247326071446866,0
Sensor-1,-2.034293416100997,0
Sensor-1,0.581955232190652,0
Sensor-1,-2.541400373452819,0
Sensor-1,-1.1778506934914528,0
Sensor-1,1.2800236788781096,0
Sensor-1,3.3882800902667407,0
Sensor-1,2.0219036805610995,0
Sensor-1,-5.22822377149525,0
Sensor-1,1.2609168225756495,0
Sensor-1,0.6800839330814448,0
Sensor-1,1.5347257134317327,0
Sensor-1,4.540524204128018,0
Sensor-1,-4.658095692011857,0
Sensor-1,-0.9777585629777641,0
Sensor-1,1.9772658069833866,0
Sensor-1,-3.453985998634856,0
Sensor-1,4.189872620133772,0
Sensor-1,1.420891531751646,0
Sensor-1,2.61645996460851,0
Sensor-1,-0.9273591538044863,0
Sensor-1,2.5344092249155263,0
Sensor-1,3.171178889972596,0
Sensor-1,1.082195050342921,0
Sensor-1,1.0860022317467397,0
Sensor-1,1.1758580982043148,0
Sensor-1,-1.6583631618484542,0
Sensor-1,0.13117829939911768,0
Sensor-1,0.11869366886910299,0
Sensor-1,1.4584846608837378,0
Sensor-1,2.9995606172757365,0
Sensor-1,-2.146340204946023,0
Sensor-1,0.1874774242010559,0
Sensor-1,4.203638869147433,0
Sensor-1,-1.3589705720314105,0
Sensor-1,-1.5556250432258008,0
Sensor-1,1.005765479577984,0
Sensor-1,2.6109629762133,0
Sensor-1,0.5285651389016484,0
Sensor-1,3.822401476092473,0
Sensor-1,2.641984956416317,0
Sensor-1,2.6045501672251548,0
Sensor-1,1.8852912533102333,0
Sensor-1,23.890771101816217,1
Sensor-1,-0.012904222165110446,0
Sensor-1,-4.5088057301662845,0
Sensor-1,4.510635903792853,0
Sensor-1,-0.6442485773920641,0
Sensor-1,0.7697011108575826,0
Sensor-1,3.7738767121513175,0
Sensor-1,-4.063393257340168,0
Sensor-1,-2.6291180352653485,0
Sensor-1,-3.503194842797134,0
Sensor-1,-1.4853407250635597,0
Sensor-1,1.5990915150424838,0
Sensor-1,1.8104696070319275,0
Sensor-1,1.1906854483213842,0
Sensor-1,-3.0319147097309163,0
Sensor-1,-5.27525859158161,0
Sensor-1,0.6358839634759557,0
Sensor-1,-0.6794400840958394,0
Sensor-1,1.6484644292915294,0
Sensor-1,2.254884065553175,0
Sensor-1,0.8456035801467048,0
Sensor-1,2.400332713439634,0
Sensor-1,-11.800503651779021,1
Sensor-1,1.8251617640036666,0
Sensor-1,-1.261683157174706,0
Sensor-1,2.1049586686921002,0
Sensor-1,0.9919402416423931,0
Sensor-1,2.551321188543547,0
Sensor-1,-0.48435293056143025,0
Sensor-1,1.8029181393302816,0
Sensor-1,-0.16459697978844756,0
Sensor-1,0.2061445816796741,0
Sensor-1,2.5737976050601823,0
Sensor-1,-4.482650927635389,0
Sensor-1,-2.7411808201869023,0
Sensor-1,-3.205463493607052,0
Sensor-1,-5.334040299620762,0
Sensor-1,-2.890252697624372,0
Sensor-1,2.373584749319351,0
Sensor-1,-0.21221016595643682,0
Sensor-1,0.9944752048546304,0
Sensor-1,3.2230437417769817,0
Sensor-1,3.819215330669229,0
Sensor-1,0.3271551631846511,0
Sensor-1,3.8839647239234933,0
Sensor-1,0.730316646085273,0
Sensor-1,-1.5934955595686553,0
Sensor-1,-0.9860008804968381,0
Sensor-1,-3.2013412814125406,0
Sensor-1,-1.7203346343341308,0
Sensor-1,-0.39504172018607286,0
Sensor-1,2.508962548446504,0
Sensor-1,4.80192457791496,0
Sensor-1,-2.9554537884426,0
Sensor-1,1.4820686706497974,0
Sensor-1,-2.101359847893836,0
Sensor-1,1.6867427211580048,0
Sensor-1,0.1722833732806835,0
Sensor-1,-4.077264564618826,0
Sensor-1,2.8207424789212108,0
Sensor-1,9.355832179480993,1
Sensor-1,-0.8347505959338866,0
Sensor-1,-2.1743810282242246,0
Sensor-1,-7.8175069966338935,1
Sensor-1,1.569726101737293,0
Sensor-1,0.0268891476589862,0
Sensor-1,1.3216550057062026,0
Sensor-1,1.4048046348221093,0
Sensor-1,3.8016541388204175,0
Sensor-1,-0.3569653771609482,0
Sensor-1,-3.1921445421143293,0
Sensor-1,3.1680560414299577,0
Sensor-1,-0.3287204302431367,0
Sensor-1,3.2864811114434422,0
Sensor-1,1.4584427829561761,0
Sensor-1,0.17215617449163767,0
Sensor-1,1.3719397351157379,0
Sensor-1,5.377531400315749,0
Sensor-1,5.6924513226343825,0
Sensor-1,0.6734528378319468,0
Sensor-1,0.9004764832926883,0
Sensor-1,3.1906003936659637,0
Sensor-1,-1.614152581918368,0
Sensor-1,1.3326759315456378,0
Sensor-1,0.435342880115359,0
Sensor-1,1.284770528643884,0
Sensor-1,-1.5834220148735145,0
Sensor-1,-3.4739187332724226,0
Sensor-1,-4.682458589978229,0
Sensor-1,-2.29346028247402,0
Sensor-1,-0.6466882123483326,0
Sensor-1,-0.23297896662190454,0
Sensor-1,5.343077906073792,0
Sensor-1,3.2649834247682454,0
Sensor-1,-1.905227790854068,0
Sensor-1,1.3692711311273924,0
Sensor-1,-0.5176955908758127,0
Sensor-1,-0.21090959510023777,0
Sensor-1,0.963314123538455,0
Sensor-1,2.0479277924384833,0
Sensor-1,-0.3481462097100384,0
Sensor-1,3.1596288318358963,0
Sensor-1,-2.35484556535601,0
Sensor-1,0.515847655905671,0
Sensor-1,6.994184316489581,0
Sensor-1,1.0576993565631878,0
Sensor-1,4.083036266515432,0
Sensor-1,0.7288004454330205,0
Sensor-1,1.9519427383244918,0
Sensor-1,0.3580420140182712,0
Sensor-1,0.07398104708948894,0
Sensor-1,-1.448705991813549,0
Sensor-1,1.575753397393883,0
Sensor-1,-1.6288429729644198,0
Sensor-1,2.163963090783573,0
Sensor-1,3.2132175111147747,0
Sensor-1,1.4163285180930747,0
Sensor-1,-0.21562183388922962,0
Sensor-1,1.6349139482717403,0
Sensor-1,-0.2716826388660315,0
Sensor-1,2.838867813662873,0
Sensor-1,-4.078515210537809,0
Sensor-1,-0.33901842029661555,0
Sensor-1,-4.477029987809995,0
Sensor-1,-3.2376520755680125,0
Sensor-1,3.9096555745347734,0
Sensor-1,2.7379624549292148,0
Sensor-1,-1.298700583211976,0
Sensor-1,-3.256258640102242,0
Sensor-1,-6.911322094604128,0
Sensor-1,-0.8587387698315865,0
Sensor-1,6.5510375306185065,0
Sensor-1,1.5872106786591185,0
Sensor-1,-0.8989307151237238,0
Sensor-1,1.6627005237507657,0
Sensor-1,-3.402395882486107,0
Sensor-1,-0.2433084067440886,0
Sensor-1,0.7486936825393462,0
Sensor-1,0.2847483704473787,0
Sensor-1,2.477015304225201,0
Sensor-1,4.388064601674957,0
Sensor-1,2.1708150452699924,0
Sensor-1,-1.2209307055768985,0
Sensor-1,2.74453852102637,0
Sensor-1,4.572342369059979,0
Sensor-1,-1.9253737991285313,0
Sensor-1,-1.7192391392863993,0
Sensor-1,3.839460840800582,0
Sensor-1,0.021640033262349312,0
Sensor-1,4.009553480166392,0
Sensor-1,-0.6063392797304596,0
Sensor-1,4.137613940676778,0
Sensor-1,0.8287145420136305,0
Sensor-1,1.1455720583067381,0
Sensor-1,4.41179505417476,0
Sensor-1,4.22673834116943,0
Sensor-1,-1.8528052398123958,0
Sensor-1,-0.6214105200708859,0
Sensor-1,1.6308348766078467,0
Sensor-1,-14.350766642912166,1
Sensor-1,2.093677256627804,0
Sensor-1,-0.8469282940443581,0
Sensor-1,3.369531651833909,0
Sensor-1,-4.744836376861726,0
Sensor-1,-1.4664144377604218,0
Sensor-1,-3.7161703780852546,0
Sensor-1,-1.5655736659098816,0
Sensor-1,15.544073647661628,1
Sensor-1,0.05193343637561276,0
Sensor-1,-0.13344392237003733,0
Sensor-1,0.10203782154984803,0
Sensor-1,1.0084706015498586,0
Sensor-1,-2.0213401048577695,0
Sensor-1,2.267124102247627,0
Sensor-1,2.15666492596371,0
Sensor-1,1.4625948441402525,0
Sensor-1,1.8913336068781579,0
Sensor-1,1.2410450020216488,0
Sensor-1,5.587683256827669,0
Sensor-1,0.28226457236872526,0
Sensor-1,-0.2677080458364418,0
Sensor-1,-1.3838189508934446,0
Sensor-1,-2.080656676444592,0
Sensor-1,-2.611179469002688,0
Sensor-1,-1.7219932830772962,0
Sensor-1,0.3232990458698217,0
Sensor-1,1.3357378212442863,0
Sensor-1,0.6278551463804045,0
Sensor-1,-1.4138381935742823,0
Sensor-1,2.7504614100499083,0
Sensor-1,2.3485316807523686,0
Sensor-1,0.10087923144495753,0
Sensor-1,-1.13229036166178,0
Sensor-1,1.8710698020744987,0
Sensor-1,0.9699339687152612,0
Sensor-1,-3.120318148537619,0
Sensor-1,0.33004936003898777,0
Sensor-1,2.9261734880319614,0
Sensor-1,-1.7492369662193843,0
Sensor-1,0.9746084820936075,0
Sensor-1,-3.137056213144473,0
Sensor-1,3.840465250030427,0
Sensor-1,3.6198749626485793,0
Sensor-1,-0.13129333575741187,0
Sensor-1,1.4086358445976828,0
Sensor-1,-5.524804914499687,0
Sensor-1,-2.390869150663332,0
Sensor-1,-0.23444730038032446,0
Sensor-1,-2.180332553567148,0
Sensor-1,2.285991206576647,0
Sensor-1,5.493241326869985,0
Sensor-1,-2.441536798573255,0
Sensor-1,-1.5936585102129817,0
Sensor-1,1.0886209207748259,0
Sensor-1,4.527790371249052,0
Sensor-1,-2.555935781349758,0
Sensor-1,1.122590305767355,0
Sensor-1,5.053247127032772,0
Sensor-1,-3.6293978704481678,0
Sensor-1,-2.70267301711458,0
Sensor-1,-0.5590165161520957,0
Sensor-1,-0.8014710321385277,0
Sensor-1,2.5315032193841116,0
Sensor-1,1.1041492995520952,0
Sensor-1,-3.937405149105321,0
Sensor-1,8.460098476115508,1
Sensor-1,-0.9438472183891262,0
Sensor-1,3.6861180423530975,0
Sensor-1,-0.32971974845260443,0
Sensor-1,-1.0915382077555893,0
Sensor-1,1.8528290270113286,0
Sensor-1,2.4073162058423416,0
Sensor-1,1.620248409840509,0
Sensor-1,-3.7139932934620203,0
Sensor-1,1.8450860998206275,0
Sensor-1,-2.0857701291859976,0
Sensor-1,1.0881902789706588,0
Sensor-1,-3.0593360884976506,0
Sensor-1,1.615805368857659,0
Sensor-1,-1.5164972607684315,0
Sensor-1,-2.7065866256513043,0
Sensor-1,2.284550341205999,0
Sensor-1,15.632521321826603,1
Sensor-1,-1.0349420034822427,0
Sensor-1,4.12794712255266,0
Sensor-1,-1.7921984890316105,0
Sensor-1,0.5802691849273367,0
Sensor-1,1.1722836191965023,0
Sensor-1,-1.049164835321534,0
Sensor-1,1.6778407334998233,0
Sensor-1,-0.8336308679118112,0
Sensor-1,-0.529095805540523,0
Sensor-1,3.9066065995083528,0
Sensor-1,-0.39459822348089935,0
Sensor-1,-5.531950827323725,0
Sensor-1,5.373754663035227,0
Sensor-1,6.873319881517507,0
Sensor-1,-0.5131731636233297,0
Sensor-1,-4.342095101550463,0
Sensor-1,-0.27620994048985936,0
Sensor-1,-0.215557374601673,0
Sensor-1,0.025190397444357415,0
Sensor-1,-2.2834701048046204,0
Sensor-1,1.9489028561911934,0
Sensor-1,1.8112684382152153,0
Sensor-1,-3.2360140495482663,0
Sensor-1,2.2479918292372196,0
Sensor-1,-7.488535479707549,1
Sensor-1,0.9299008310926496,0
Sensor-1,-0.3433129051712651,0
Sensor-1,0.14499196398119674,0
Sensor-1,2.0381419174214033,0
Sensor-1,-3.8266790137680458,0
Sensor-1,0.9109767574432556,0
Sensor-1,-0.4761598736570253,0
Sensor-1,5.1195625323901135,0
Sensor-1,-0.28508433531443994,0
Sensor-1,4.669719027798799,0
Sensor-1,-2.259351744455018,0
Sensor-1,1.9681479170069807,0
Sensor-1,-9.476028407537449,1
Sensor-1,-1.6726181196619558,0
Sensor-1,0.9434902865923511,0
Sensor-1,3.531297092079001,0
Sensor-1,-0.3094792607165018,0
Sensor-1,-3.7299066229244078,0
Sensor-1,0.4560929338063852,0
Sensor-1,-1.7560577369812815,0
Sensor-1,-0.3558523466597059,0
Sensor-1,0.29603057578719755,0
Sensor-1,-3.764130540038793,0
Sensor-1,-3.539145848301695,0
Sensor-1,1.705167088813813,0
Sensor-1,-0.8067967404242009,0
Sensor-1,-5.911860854551418,0
Sensor-1,2.4621100915203376,0
Sensor-1,1.1809243881855997,0
Sensor-1,-1.28468706009121,0
Sensor-1,-2.7920755276456037,0
Sensor-1,2.589519740785843,0
Sensor-1,1.373376556401074,0
Sensor-1,6.456505706710184,0
Sensor-1,1.5504714968123434,0
Sensor-1,1.469257853155037,0
Sensor-1,0.08268017472858719,0
Sensor-1,2.5419396680019775,0
Sensor-1,2.0627130031203844,0
Sensor-1,-0.6070913459260248,0
Sensor-1,-0.803307296593212,0
Sensor-1,-0.5885186823599058,0
Sensor-1,-0.6977579272799503,0
Sensor-1,2.477004302947473,0
Sensor-1,3.6057475424150724,0
Sensor-1,-0.6471012328732515,0
Sensor-1,-0.5619343194827282,0
Sensor-1,1.285193059674498,0
Sensor-1,-0.11440375003225356,0
Sensor-1,2.880134132849725,0
Sensor-1,-5.129443226547616,0
Sensor-1,-0.6970555200621164,0
Sensor-1,-1.4560408349036145,0
Sensor-1,-5.300890030965363,0
Sensor-1,-1.9090961109220101,0
Sensor-1,-1.7878902896148152,0
Sensor-1,-0.00276163629707582,0
Sensor-1,3.282414729150659,0
Sensor-1,-0.11265162797675587,0
Sensor-1,-2.0770343006778846,0
Sensor-1,0.35761364696617753,0
Sensor-1,3.1229340536033736,0
Sensor-1,-1.9398970402872622,0
Sensor-1,-1.7764372098036216,0
Sensor-1,1.8963723981855587,0
Sensor-1,-0.053840289327001356,0
Sensor-1,2.118711726773686,0
Sensor-1,0.4658830205117581,0
Sensor-1,9.961391604894661,1
Sensor-1,-2.087695285101602,0
Sensor-1,0.4697883730293314,0
Sensor-1,-0.026725035907892103,0
Sensor-1,-2.539727310260327,0
Sensor-1,-3.408694869671721,0
Sensor-1,2.2143725881866545,0
Sensor-1,-0.3773809555449452,0
Sensor-1,-2.055700704118324,0
Sensor-1,-0.605317265043398,0
Sensor-1,3.3200471433732566,0
Sensor-1,-5.201844613429808,0
Sensor-1,-1.9972711612679337,0
Sensor-1,-1.8072161047381687,0
Sensor-1,4.152947166800822,0
Sensor-1,1.2064674572982412,0
Sensor-1,2.418293101153067,0
Sensor-1,-2.3504022978155765,0
Sensor-1,-2.2988396881763156,0
Sensor-1,1.619534291806776,0
Sensor-1,0.6456858273386163,0
Sensor-1,1.8718470471603164,0
Sensor-1,0.030822522678869646,0
Sensor-1,15.686766407269769,1
Sensor-1,0.895297712262773,0
Sensor-1,2.4444184727123135,0
Sensor-1,2.5175207048611767,0
Sensor-1,-3.5496799859794246,0
Sensor-1,-5.118171388352139,0
Sensor-1,3.4386798420213904,0
Sensor-1,3.4693127331548412,0
Sensor-1,-2.0515575487833435,0
Sensor-1,-1.817850724887737,0
Sensor-1,0.7475870525180023,0
Sensor-1,2.8270955658763235,0
Sensor-1,4.9939863060857865,0
Sensor-1,1.7907439302536274,0
Sensor-1,-0.42929174146423743,0
Sensor-1,-1.7328265539621568,0
Sensor-1,0.528628229176636,0
Sensor-1,-0.24816175971314092,0
Sensor-1,-2.0376697643220405,0
Sensor-1,5.621889127158217,0
Sensor-1,1.799265351109332,0
Sensor-1,3.340121708888571,0
Sensor-1,-1.802125994522819,0
Sensor-1,2.637548310743197,0
Sensor-1,2.0990660237447547,0
Sensor-1,1.6063640605101324,0
Sensor-1,3.624163167609443,0
Sensor-1,2.0884278571531936,0
Sensor-1,2.3500355907608386,0
Sensor-1,2.092265708430525,0
Sensor-1,1.3519785200052648,0
Sensor-1,-3.9590278242854584,0
Sensor-1,0.7090526935263931,0
Sensor-1,11.920102255179714,1
Sensor-1,-2.6996023941000513,0
Sensor-1,4.70454154825206,0
Sensor-1,4.8224883522142585,0
Sensor-1,3.89805150073903,0
